Day,Place,run,Muslim,Instance
11,Myebon,2,9546,myanmar2017_network
11,Myebon,3,9284,myanmar2017_network
11,Myebon,4,9347,myanmar2017_network
11,Myebon,5,9364,myanmar2017_network
11,Myebon,6,9460,myanmar2017_network
11,Myebon,7,9413,myanmar2017_network
11,Myebon,8,9463,myanmar2017_network
11,Myebon,9,9301,myanmar2017_network
11,Myebon,10,9513,myanmar2017_network
11,Pauktaw,1,6182,myanmar2017_network
11,Pauktaw,2,6258,myanmar2017_network
11,Pauktaw,3,6099,myanmar2017_network
11,Pauktaw,4,6211,myanmar2017_network
11,Pauktaw,5,6264,myanmar2017_network
11,Pauktaw,6,6294,myanmar2017_network
11,Pauktaw,7,6429,myanmar2017_network
11,Pauktaw,8,6330,myanmar2017_network
11,Pauktaw,9,6235,myanmar2017_network
11,Pauktaw,10,6220,myanmar2017_network
11,Ramree,1,17592,myanmar2017_network
11,Ramree,2,17739,myanmar2017_network
11,Ramree,3,17437,myanmar2017_network
11,Ramree,4,17766,myanmar2017_network
11,Ramree,5,17775,myanmar2017_network
11,Ramree,6,18162,myanmar2017_network
11,Ramree,7,17572,myanmar2017_network
11,Ramree,8,17517,myanmar2017_network
11,Ramree,9,17486,myanmar2017_network
11,Ramree,10,17994,myanmar2017_network
11,Rathedaung,1,17745,myanmar2017_network
11,Rathedaung,2,17663,myanmar2017_network
11,Rathedaung,3,17783,myanmar2017_network
11,Rathedaung,4,17591,myanmar2017_network
11,Rathedaung,5,17666,myanmar2017_network
11,Rathedaung,6,17935,myanmar2017_network
11,Rathedaung,7,17753,myanmar2017_network
11,Rathedaung,8,17428,myanmar2017_network
11,Rathedaung,9,17807,myanmar2017_network
11,Rathedaung,10,17825,myanmar2017_network
11,Sittwe,1,11498,myanmar2017_network
11,Sittwe,2,11553,myanmar2017_network
11,Sittwe,3,11477,myanmar2017_network
11,Sittwe,4,11536,myanmar2017_network
11,Sittwe,5,11610,myanmar2017_network
11,Sittwe,6,11642,myanmar2017_network
11,Sittwe,7,11671,myanmar2017_network
11,Sittwe,8,11555,myanmar2017_network
11,Sittwe,9,11692,myanmar2017_network
11,Sittwe,10,11556,myanmar2017_network
12,Cox's Bazar,1,92247,myanmar2017_network
12,Cox's Bazar,2,92085,myanmar2017_network
12,Cox's Bazar,3,92729,myanmar2017_network
12,Cox's Bazar,4,92618,myanmar2017_network
12,Cox's Bazar,5,92652,myanmar2017_network
12,Cox's Bazar,6,92490,myanmar2017_network
12,Cox's Bazar,7,92286,myanmar2017_network
12,Cox's Bazar,8,92224,myanmar2017_network
12,Cox's Bazar,9,92488,myanmar2017_network
12,Cox's Bazar,10,92307,myanmar2017_network
12,Kyaukpyu,1,152,myanmar2017_network
12,Kyaukpyu,2,164,myanmar2017_network
12,Kyaukpyu,3,162,myanmar2017_network
12,Kyaukpyu,4,137,myanmar2017_network
12,Kyaukpyu,5,174,myanmar2017_network
12,Kyaukpyu,6,160,myanmar2017_network
12,Kyaukpyu,7,144,myanmar2017_network
12,Kyaukpyu,8,162,myanmar2017_network
12,Kyaukpyu,9,152,myanmar2017_network
12,Kyaukpyu,10,161,myanmar2017_network
12,Kyauktaw,1,15957,myanmar2017_network
12,Kyauktaw,2,16080,myanmar2017_network
12,Kyauktaw,3,15791,myanmar2017_network
12,Kyauktaw,4,15975,myanmar2017_network
12,Kyauktaw,5,15954,myanmar2017_network
12,Kyauktaw,6,15964,myanmar2017_network
12,Kyauktaw,7,16203,myanmar2017_network
12,Kyauktaw,8,15727,myanmar2017_network
12,Kyauktaw,9,15958,myanmar2017_network
12,Kyauktaw,10,15924,myanmar2017_network
12,Maungdaw,1,3234,myanmar2017_network
12,Maungdaw,2,3260,myanmar2017_network
12,Maungdaw,3,3282,myanmar2017_network
12,Maungdaw,4,3161,myanmar2017_network
12,Maungdaw,5,3263,myanmar2017_network
12,Maungdaw,6,3144,myanmar2017_network
12,Maungdaw,7,3318,myanmar2017_network
12,Maungdaw,8,3235,myanmar2017_network
12,Maungdaw,9,3166,myanmar2017_network
12,Maungdaw,10,3220,myanmar2017_network
12,Myebon,1,9656,myanmar2017_network
12,Myebon,2,9922,myanmar2017_network
12,Myebon,3,9609,myanmar2017_network
12,Myebon,4,9725,myanmar2017_network
12,Myebon,5,9684,myanmar2017_network
12,Myebon,6,9795,myanmar2017_network
12,Myebon,7,9781,myanmar2017_network
12,Myebon,8,9843,myanmar2017_network
12,Myebon,9,9639,myanmar2017_network
12,Myebon,10,9850,myanmar2017_network
12,Pauktaw,1,6643,myanmar2017_network
12,Pauktaw,2,6762,myanmar2017_network
12,Pauktaw,3,6658,myanmar2017_network
12,Pauktaw,4,6677,myanmar2017_network
12,Pauktaw,5,6753,myanmar2017_network
12,Pauktaw,6,6775,myanmar2017_network
12,Pauktaw,7,6918,myanmar2017_network
12,Pauktaw,8,6846,myanmar2017_network
12,Pauktaw,9,6797,myanmar2017_network
12,Pauktaw,10,6685,myanmar2017_network
12,Ramree,1,20162,myanmar2017_network
12,Ramree,2,20341,myanmar2017_network
12,Ramree,3,19965,myanmar2017_network
12,Ramree,4,20225,myanmar2017_network
12,Ramree,5,20428,myanmar2017_network
12,Ramree,6,20767,myanmar2017_network
12,Ramree,7,20094,myanmar2017_network
12,Ramree,8,20105,myanmar2017_network
12,Ramree,9,20070,myanmar2017_network
12,Ramree,10,20636,myanmar2017_network
12,Rathedaung,1,18881,myanmar2017_network
12,Rathedaung,2,18823,myanmar2017_network
12,Rathedaung,3,18924,myanmar2017_network
12,Rathedaung,4,18590,myanmar2017_network
12,Rathedaung,5,18805,myanmar2017_network
12,Rathedaung,6,19090,myanmar2017_network
12,Rathedaung,7,18890,myanmar2017_network
12,Rathedaung,8,18552,myanmar2017_network
12,Rathedaung,9,18871,myanmar2017_network
12,Rathedaung,10,19039,myanmar2017_network
12,Sittwe,1,12063,myanmar2017_network
12,Sittwe,2,12096,myanmar2017_network
12,Sittwe,3,12120,myanmar2017_network
12,Sittwe,4,12186,myanmar2017_network
12,Sittwe,5,12174,myanmar2017_network
12,Sittwe,6,12128,myanmar2017_network
12,Sittwe,7,12207,myanmar2017_network
12,Sittwe,8,12119,myanmar2017_network
12,Sittwe,9,12307,myanmar2017_network
12,Sittwe,10,12111,myanmar2017_network
13,Cox's Bazar,1,94273,myanmar2017_network
13,Cox's Bazar,2,94131,myanmar2017_network
13,Cox's Bazar,3,94694,myanmar2017_network
13,Cox's Bazar,4,94732,myanmar2017_network
13,Cox's Bazar,5,94693,myanmar2017_network
13,Cox's Bazar,6,94605,myanmar2017_network
13,Cox's Bazar,7,94322,myanmar2017_network
13,Cox's Bazar,8,94286,myanmar2017_network
13,Cox's Bazar,9,94528,myanmar2017_network
13,Cox's Bazar,10,94369,myanmar2017_network
13,Kyaukpyu,1,145,myanmar2017_network
13,Kyaukpyu,2,159,myanmar2017_network
13,Kyaukpyu,3,159,myanmar2017_network
13,Kyaukpyu,4,128,myanmar2017_network
13,Kyaukpyu,5,170,myanmar2017_network
13,Kyaukpyu,6,157,myanmar2017_network
13,Kyaukpyu,7,137,myanmar2017_network
13,Kyaukpyu,8,154,myanmar2017_network
13,Kyaukpyu,9,142,myanmar2017_network
13,Kyaukpyu,10,155,myanmar2017_network
13,Kyauktaw,1,16856,myanmar2017_network
13,Kyauktaw,2,16947,myanmar2017_network
13,Kyauktaw,3,16720,myanmar2017_network
13,Kyauktaw,4,16957,myanmar2017_network
13,Kyauktaw,5,16770,myanmar2017_network
13,Kyauktaw,6,16855,myanmar2017_network
13,Kyauktaw,7,17109,myanmar2017_network
13,Kyauktaw,8,16692,myanmar2017_network
13,Kyauktaw,9,16839,myanmar2017_network
13,Kyauktaw,10,16786,myanmar2017_network
13,Maungdaw,1,3512,myanmar2017_network
13,Maungdaw,2,3578,myanmar2017_network
13,Maungdaw,3,3645,myanmar2017_network
13,Maungdaw,4,3462,myanmar2017_network
13,Maungdaw,5,3601,myanmar2017_network
13,Maungdaw,6,3456,myanmar2017_network
13,Maungdaw,7,3667,myanmar2017_network
13,Maungdaw,8,3567,myanmar2017_network
13,Maungdaw,9,3523,myanmar2017_network
13,Maungdaw,10,3562,myanmar2017_network
13,Myebon,1,9941,myanmar2017_network
13,Myebon,2,10268,myanmar2017_network
13,Myebon,3,9968,myanmar2017_network
13,Myebon,4,10028,myanmar2017_network
13,Myebon,5,10021,myanmar2017_network
13,Myebon,6,10164,myanmar2017_network
13,Myebon,7,10146,myanmar2017_network
13,Myebon,8,10161,myanmar2017_network
13,Myebon,9,10022,myanmar2017_network
13,Myebon,10,10168,myanmar2017_network
13,Pauktaw,1,7228,myanmar2017_network
13,Pauktaw,2,7316,myanmar2017_network
13,Pauktaw,3,7171,myanmar2017_network
13,Pauktaw,4,7199,myanmar2017_network
13,Pauktaw,5,7324,myanmar2017_network
13,Pauktaw,6,7247,myanmar2017_network
13,Pauktaw,7,7412,myanmar2017_network
13,Pauktaw,8,7376,myanmar2017_network
13,Pauktaw,9,7350,myanmar2017_network
13,Pauktaw,10,7237,myanmar2017_network
13,Ramree,1,22777,myanmar2017_network
13,Ramree,2,22895,myanmar2017_network
13,Ramree,3,22460,myanmar2017_network
13,Ramree,4,22823,myanmar2017_network
13,Ramree,5,23031,myanmar2017_network
13,Ramree,6,23386,myanmar2017_network
13,Ramree,7,22654,myanmar2017_network
13,Ramree,8,22612,myanmar2017_network
13,Ramree,9,22574,myanmar2017_network
13,Ramree,10,23372,myanmar2017_network
13,Rathedaung,1,20480,myanmar2017_network
13,Rathedaung,2,20360,myanmar2017_network
13,Rathedaung,3,20438,myanmar2017_network
13,Rathedaung,4,20161,myanmar2017_network
13,Rathedaung,5,20308,myanmar2017_network
13,Rathedaung,6,20635,myanmar2017_network
13,Rathedaung,7,20394,myanmar2017_network
13,Rathedaung,8,20122,myanmar2017_network
13,Rathedaung,9,20400,myanmar2017_network
13,Rathedaung,10,20556,myanmar2017_network
13,Sittwe,1,12638,myanmar2017_network
13,Sittwe,2,12736,myanmar2017_network
13,Sittwe,3,12802,myanmar2017_network
13,Sittwe,4,12759,myanmar2017_network
13,Sittwe,5,12797,myanmar2017_network
13,Sittwe,6,12727,myanmar2017_network
13,Sittwe,7,12880,myanmar2017_network
13,Sittwe,8,12672,myanmar2017_network
13,Sittwe,9,12927,myanmar2017_network
13,Sittwe,10,12680,myanmar2017_network
14,Cox's Bazar,1,96435,myanmar2017_network
14,Cox's Bazar,2,96277,myanmar2017_network
14,Cox's Bazar,3,96911,myanmar2017_network
14,Cox's Bazar,4,96888,myanmar2017_network
14,Cox's Bazar,5,96812,myanmar2017_network
14,Cox's Bazar,6,96725,myanmar2017_network
14,Cox's Bazar,7,96393,myanmar2017_network
14,Cox's Bazar,8,96493,myanmar2017_network
14,Cox's Bazar,9,96732,myanmar2017_network
14,Cox's Bazar,10,96586,myanmar2017_network
14,Kyaukpyu,1,142,myanmar2017_network
14,Kyaukpyu,2,151,myanmar2017_network
14,Kyaukpyu,3,150,myanmar2017_network
14,Kyaukpyu,4,120,myanmar2017_network
14,Kyaukpyu,5,165,myanmar2017_network
14,Kyaukpyu,6,151,myanmar2017_network
14,Kyaukpyu,7,132,myanmar2017_network
14,Kyaukpyu,8,148,myanmar2017_network
14,Kyaukpyu,9,134,myanmar2017_network
14,Kyaukpyu,10,148,myanmar2017_network
14,Kyauktaw,1,17717,myanmar2017_network
14,Kyauktaw,2,17874,myanmar2017_network
14,Kyauktaw,3,17597,myanmar2017_network
14,Kyauktaw,4,17768,myanmar2017_network
14,Kyauktaw,5,17621,myanmar2017_network
14,Kyauktaw,6,17751,myanmar2017_network
14,Kyauktaw,7,17925,myanmar2017_network
14,Kyauktaw,8,17561,myanmar2017_network
14,Kyauktaw,9,17660,myanmar2017_network
14,Kyauktaw,10,17637,myanmar2017_network
14,Maungdaw,1,3878,myanmar2017_network
14,Maungdaw,2,3951,myanmar2017_network
14,Maungdaw,3,4023,myanmar2017_network
14,Maungdaw,4,3826,myanmar2017_network
14,Maungdaw,5,3960,myanmar2017_network
14,Maungdaw,6,3805,myanmar2017_network
14,Maungdaw,7,4064,myanmar2017_network
14,Maungdaw,8,3988,myanmar2017_network
14,Maungdaw,9,3860,myanmar2017_network
14,Maungdaw,10,3940,myanmar2017_network
14,Myebon,1,10336,myanmar2017_network
14,Myebon,2,10655,myanmar2017_network
14,Myebon,3,10312,myanmar2017_network
14,Myebon,4,10339,myanmar2017_network
14,Myebon,5,10384,myanmar2017_network
14,Myebon,6,10565,myanmar2017_network
14,Myebon,7,10510,myanmar2017_network
14,Myebon,8,10462,myanmar2017_network
14,Myebon,9,10410,myanmar2017_network
14,Myebon,10,10538,myanmar2017_network
14,Pauktaw,1,7862,myanmar2017_network
14,Pauktaw,2,7951,myanmar2017_network
14,Pauktaw,3,7720,myanmar2017_network
14,Pauktaw,4,7833,myanmar2017_network
14,Pauktaw,5,7903,myanmar2017_network
14,Pauktaw,6,7822,myanmar2017_network
14,Pauktaw,7,8074,myanmar2017_network
14,Pauktaw,8,7991,myanmar2017_network
14,Pauktaw,9,7940,myanmar2017_network
14,Pauktaw,10,7870,myanmar2017_network
14,Ramree,1,25363,myanmar2017_network
14,Ramree,2,25535,myanmar2017_network
14,Ramree,3,25086,myanmar2017_network
14,Ramree,4,25423,myanmar2017_network
14,Ramree,5,25727,myanmar2017_network
14,Ramree,6,26158,myanmar2017_network
14,Ramree,7,25402,myanmar2017_network
14,Ramree,8,25358,myanmar2017_network
14,Ramree,9,25221,myanmar2017_network
14,Ramree,10,26024,myanmar2017_network
14,Rathedaung,1,22355,myanmar2017_network
14,Rathedaung,2,22200,myanmar2017_network
14,Rathedaung,3,22373,myanmar2017_network
14,Rathedaung,4,22034,myanmar2017_network
14,Rathedaung,5,22262,myanmar2017_network
14,Rathedaung,6,22527,myanmar2017_network
14,Rathedaung,7,22284,myanmar2017_network
14,Rathedaung,8,22037,myanmar2017_network
14,Rathedaung,9,22312,myanmar2017_network
14,Rathedaung,10,22351,myanmar2017_network
14,Sittwe,1,13593,myanmar2017_network
14,Sittwe,2,13602,myanmar2017_network
14,Sittwe,3,13694,myanmar2017_network
14,Sittwe,4,13625,myanmar2017_network
14,Sittwe,5,13609,myanmar2017_network
14,Sittwe,6,13590,myanmar2017_network
14,Sittwe,7,13686,myanmar2017_network
14,Sittwe,8,13619,myanmar2017_network
14,Sittwe,9,13846,myanmar2017_network
14,Sittwe,10,13699,myanmar2017_network
