Day,Place,Muslim,run,Instance
1,Sittwe,12182,9,myanmar2017_network
2,Buthidaung,3172,9,myanmar2017_network
2,Cox's Bazar,73940,9,myanmar2017_network
2,Kyaukpyu,232,9,myanmar2017_network
2,Kyauktaw,4284,9,myanmar2017_network
2,Maungdaw,1434,9,myanmar2017_network
2,Myebon,6828,9,myanmar2017_network
2,Paletwa,2550,9,myanmar2017_network
2,Pauktaw,2498,9,myanmar2017_network
2,Ramree,1510,9,myanmar2017_network
2,Rathedaung,6040,9,myanmar2017_network
2,Sittwe,11288,9,myanmar2017_network
3,Buthidaung,3960,9,myanmar2017_network
3,Cox's Bazar,75684,9,myanmar2017_network
3,Kyaukpyu,221,9,myanmar2017_network
3,Kyauktaw,5550,9,myanmar2017_network
3,Maungdaw,1455,9,myanmar2017_network
3,Myebon,7168,9,myanmar2017_network
3,Paletwa,3445,9,myanmar2017_network
3,Pauktaw,2754,9,myanmar2017_network
3,Ramree,2618,9,myanmar2017_network
3,Rathedaung,7491,9,myanmar2017_network
3,Sittwe,10638,9,myanmar2017_network
4,Buthidaung,4763,9,myanmar2017_network
4,Cox's Bazar,77389,9,myanmar2017_network
4,Kyaukpyu,211,9,myanmar2017_network
4,Kyauktaw,6835,9,myanmar2017_network
4,Maungdaw,1518,9,myanmar2017_network
4,Myebon,7457,9,myanmar2017_network
4,Paletwa,4253,9,myanmar2017_network
4,Pauktaw,3112,9,myanmar2017_network
4,Ramree,3974,9,myanmar2017_network
4,Rathedaung,8781,9,myanmar2017_network
4,Sittwe,10087,9,myanmar2017_network
5,Buthidaung,5488,9,myanmar2017_network
5,Cox's Bazar,79032,9,myanmar2017_network
5,Kyaukpyu,204,9,myanmar2017_network
5,Kyauktaw,8089,9,myanmar2017_network
5,Maungdaw,1615,9,myanmar2017_network
5,Myebon,7639,9,myanmar2017_network
5,Paletwa,5109,9,myanmar2017_network
5,Pauktaw,3568,9,myanmar2017_network
5,Ramree,5428,9,myanmar2017_network
5,Rathedaung,9952,9,myanmar2017_network
5,Sittwe,9810,9,myanmar2017_network
6,Buthidaung,6264,9,myanmar2017_network
6,Cox's Bazar,80743,9,myanmar2017_network
6,Kyaukpyu,197,9,myanmar2017_network
6,Kyauktaw,9283,9,myanmar2017_network
6,Maungdaw,1881,9,myanmar2017_network
6,Myebon,7880,9,myanmar2017_network
6,Paletwa,5651,9,myanmar2017_network
6,Pauktaw,3978,9,myanmar2017_network
6,Ramree,7043,9,myanmar2017_network
6,Rathedaung,11279,9,myanmar2017_network
6,Sittwe,9734,9,myanmar2017_network
7,Buthidaung,6831,9,myanmar2017_network
7,Cox's Bazar,82511,9,myanmar2017_network
7,Kyaukpyu,187,9,myanmar2017_network
7,Kyauktaw,10509,9,myanmar2017_network
7,Maungdaw,2116,9,myanmar2017_network
7,Myebon,8146,9,myanmar2017_network
7,Paletwa,6291,9,myanmar2017_network
7,Pauktaw,4438,9,myanmar2017_network
7,Ramree,8811,9,myanmar2017_network
7,Rathedaung,12720,9,myanmar2017_network
7,Sittwe,9879,9,myanmar2017_network
8,Buthidaung,7202,9,myanmar2017_network
8,Cox's Bazar,84463,9,myanmar2017_network
8,Kyaukpyu,178,9,myanmar2017_network
8,Kyauktaw,11689,9,myanmar2017_network
8,Maungdaw,2368,9,myanmar2017_network
8,Myebon,8344,9,myanmar2017_network
8,Paletwa,6906,9,myanmar2017_network
8,Pauktaw,4876,9,myanmar2017_network
8,Ramree,10752,9,myanmar2017_network
8,Rathedaung,14075,9,myanmar2017_network
8,Sittwe,10198,9,myanmar2017_network
9,Buthidaung,7558,9,myanmar2017_network
9,Cox's Bazar,86434,9,myanmar2017_network
9,Kyaukpyu,174,9,myanmar2017_network
9,Kyauktaw,12937,9,myanmar2017_network
9,Maungdaw,2532,9,myanmar2017_network
9,Myebon,8637,9,myanmar2017_network
9,Paletwa,7598,9,myanmar2017_network
9,Pauktaw,5305,9,myanmar2017_network
9,Ramree,12853,9,myanmar2017_network
9,Rathedaung,15317,9,myanmar2017_network
9,Sittwe,10621,9,myanmar2017_network
10,Buthidaung,7820,9,myanmar2017_network
10,Cox's Bazar,88453,9,myanmar2017_network
10,Kyaukpyu,166,9,myanmar2017_network
10,Kyauktaw,14112,9,myanmar2017_network
10,Maungdaw,2751,9,myanmar2017_network
10,Myebon,8966,9,myanmar2017_network
10,Paletwa,8187,9,myanmar2017_network
10,Pauktaw,5746,9,myanmar2017_network
10,Ramree,15113,9,myanmar2017_network
10,Rathedaung,16675,9,myanmar2017_network
10,Sittwe,11106,9,myanmar2017_network
11,Buthidaung,8183,9,myanmar2017_network
11,Cox's Bazar,90477,9,myanmar2017_network
11,Kyaukpyu,157,9,myanmar2017_network
11,Kyauktaw,15098,9,myanmar2017_network
11,Maungdaw,2964,9,myanmar2017_network
11,Myebon,9301,9,myanmar2017_network
11,Paletwa,8855,9,myanmar2017_network
11,Pauktaw,6235,9,myanmar2017_network
11,Ramree,17486,9,myanmar2017_network
11,Rathedaung,17807,9,myanmar2017_network
11,Sittwe,11692,9,myanmar2017_network
12,Buthidaung,8551,9,myanmar2017_network
12,Cox's Bazar,92488,9,myanmar2017_network
12,Kyaukpyu,152,9,myanmar2017_network
12,Kyauktaw,15958,9,myanmar2017_network
12,Maungdaw,3166,9,myanmar2017_network
12,Myebon,9639,9,myanmar2017_network
12,Paletwa,9480,9,myanmar2017_network
12,Pauktaw,6797,9,myanmar2017_network
12,Ramree,20070,9,myanmar2017_network
12,Rathedaung,18871,9,myanmar2017_network
12,Sittwe,12307,9,myanmar2017_network
13,Buthidaung,9376,9,myanmar2017_network
13,Cox's Bazar,94528,9,myanmar2017_network
13,Kyaukpyu,142,9,myanmar2017_network
13,Kyauktaw,16839,9,myanmar2017_network
13,Maungdaw,3523,9,myanmar2017_network
13,Myebon,10022,9,myanmar2017_network
13,Paletwa,10441,9,myanmar2017_network
13,Pauktaw,7350,9,myanmar2017_network
13,Ramree,22574,9,myanmar2017_network
13,Rathedaung,20400,9,myanmar2017_network
13,Sittwe,12927,9,myanmar2017_network
14,Buthidaung,9866,9,myanmar2017_network
14,Cox's Bazar,96732,9,myanmar2017_network
14,Kyaukpyu,134,9,myanmar2017_network
14,Kyauktaw,17660,9,myanmar2017_network
14,Maungdaw,3860,9,myanmar2017_network
14,Myebon,10410,9,myanmar2017_network
14,Paletwa,11653,9,myanmar2017_network
14,Pauktaw,7940,9,myanmar2017_network
14,Ramree,25221,9,myanmar2017_network
14,Rathedaung,22312,9,myanmar2017_network
14,Sittwe,13846,9,myanmar2017_network
0,Buthidaung,1165,10,myanmar2017_network
0,Cox's Bazar,70214,10,myanmar2017_network
0,Kyaukpyu,270,10,myanmar2017_network
0,Kyauktaw,1033,10,myanmar2017_network
0,Maungdaw,1941,10,myanmar2017_network
0,Myebon,3995,10,myanmar2017_network
0,Paletwa,544,10,myanmar2017_network
0,Pauktaw,2350,10,myanmar2017_network
0,Ramree,163,10,myanmar2017_network
0,Rathedaung,2612,10,myanmar2017_network
0,Sittwe,13565,10,myanmar2017_network
1,Buthidaung,2430,10,myanmar2017_network
1,Cox's Bazar,71946,10,myanmar2017_network
1,Kyaukpyu,256,10,myanmar2017_network
1,Kyauktaw,2753,10,myanmar2017_network
1,Maungdaw,1588,10,myanmar2017_network
1,Myebon,6574,10,myanmar2017_network
1,Paletwa,1584,10,myanmar2017_network
1,Pauktaw,2360,10,myanmar2017_network
1,Ramree,591,10,myanmar2017_network
1,Rathedaung,4719,10,myanmar2017_network
1,Sittwe,12317,10,myanmar2017_network
2,Buthidaung,3215,10,myanmar2017_network
2,Cox's Bazar,73637,10,myanmar2017_network
2,Kyaukpyu,239,10,myanmar2017_network
2,Kyauktaw,4317,10,myanmar2017_network
2,Maungdaw,1406,10,myanmar2017_network
2,Myebon,7036,10,myanmar2017_network
2,Paletwa,2500,10,myanmar2017_network
2,Pauktaw,2543,10,myanmar2017_network
2,Ramree,1463,10,myanmar2017_network
2,Rathedaung,6313,10,myanmar2017_network
2,Sittwe,11425,10,myanmar2017_network
3,Buthidaung,4053,10,myanmar2017_network
3,Cox's Bazar,75400,10,myanmar2017_network
3,Kyaukpyu,225,10,myanmar2017_network
3,Kyauktaw,5664,10,myanmar2017_network
3,Maungdaw,1456,10,myanmar2017_network
3,Myebon,7353,10,myanmar2017_network
3,Paletwa,3433,10,myanmar2017_network
3,Pauktaw,2804,10,myanmar2017_network
3,Ramree,2620,10,myanmar2017_network
3,Rathedaung,7712,10,myanmar2017_network
3,Sittwe,10818,10,myanmar2017_network
4,Buthidaung,4866,10,myanmar2017_network
4,Cox's Bazar,77052,10,myanmar2017_network
4,Kyaukpyu,217,10,myanmar2017_network
4,Kyauktaw,6925,10,myanmar2017_network
4,Maungdaw,1525,10,myanmar2017_network
4,Myebon,7593,10,myanmar2017_network
4,Paletwa,4258,10,myanmar2017_network
4,Pauktaw,3173,10,myanmar2017_network
4,Ramree,4038,10,myanmar2017_network
4,Rathedaung,8984,10,myanmar2017_network
4,Sittwe,10212,10,myanmar2017_network
5,Buthidaung,5594,10,myanmar2017_network
5,Cox's Bazar,78738,10,myanmar2017_network
5,Kyaukpyu,212,10,myanmar2017_network
5,Kyauktaw,8165,10,myanmar2017_network
5,Maungdaw,1599,10,myanmar2017_network
5,Myebon,7832,10,myanmar2017_network
5,Paletwa,5097,10,myanmar2017_network
5,Pauktaw,3599,10,myanmar2017_network
5,Ramree,5613,10,myanmar2017_network
5,Rathedaung,10214,10,myanmar2017_network
5,Sittwe,9823,10,myanmar2017_network
6,Buthidaung,6405,10,myanmar2017_network
6,Cox's Bazar,80522,10,myanmar2017_network
6,Kyaukpyu,208,10,myanmar2017_network
6,Kyauktaw,9402,10,myanmar2017_network
6,Maungdaw,1806,10,myanmar2017_network
6,Myebon,8038,10,myanmar2017_network
6,Paletwa,5601,10,myanmar2017_network
6,Pauktaw,4012,10,myanmar2017_network
6,Ramree,7228,10,myanmar2017_network
6,Rathedaung,11429,10,myanmar2017_network
6,Sittwe,9684,10,myanmar2017_network
7,Buthidaung,6990,10,myanmar2017_network
7,Cox's Bazar,82209,10,myanmar2017_network
7,Kyaukpyu,198,10,myanmar2017_network
7,Kyauktaw,10540,10,myanmar2017_network
7,Maungdaw,2066,10,myanmar2017_network
7,Myebon,8260,10,myanmar2017_network
7,Paletwa,6137,10,myanmar2017_network
7,Pauktaw,4498,10,myanmar2017_network
7,Ramree,9010,10,myanmar2017_network
7,Rathedaung,12806,10,myanmar2017_network
7,Sittwe,9866,10,myanmar2017_network
8,Buthidaung,7367,10,myanmar2017_network
8,Cox's Bazar,84016,10,myanmar2017_network
8,Kyaukpyu,191,10,myanmar2017_network
8,Kyauktaw,11716,10,myanmar2017_network
8,Maungdaw,2340,10,myanmar2017_network
8,Myebon,8605,10,myanmar2017_network
8,Paletwa,6776,10,myanmar2017_network
8,Pauktaw,4974,10,myanmar2017_network
8,Ramree,10997,10,myanmar2017_network
8,Rathedaung,14097,10,myanmar2017_network
8,Sittwe,10055,10,myanmar2017_network
9,Buthidaung,7662,10,myanmar2017_network
9,Cox's Bazar,86082,10,myanmar2017_network
9,Kyaukpyu,186,10,myanmar2017_network
9,Kyauktaw,12818,10,myanmar2017_network
9,Maungdaw,2592,10,myanmar2017_network
9,Myebon,8893,10,myanmar2017_network
9,Paletwa,7333,10,myanmar2017_network
9,Pauktaw,5343,10,myanmar2017_network
9,Ramree,13125,10,myanmar2017_network
9,Rathedaung,15431,10,myanmar2017_network
9,Sittwe,10477,10,myanmar2017_network
10,Buthidaung,8050,10,myanmar2017_network
10,Cox's Bazar,88131,10,myanmar2017_network
10,Kyaukpyu,178,10,myanmar2017_network
10,Kyauktaw,13891,10,myanmar2017_network
10,Maungdaw,2834,10,myanmar2017_network
10,Myebon,9174,10,myanmar2017_network
10,Paletwa,8006,10,myanmar2017_network
10,Pauktaw,5752,10,myanmar2017_network
10,Ramree,15491,10,myanmar2017_network
10,Rathedaung,16657,10,myanmar2017_network
10,Sittwe,10967,10,myanmar2017_network
11,Buthidaung,8340,10,myanmar2017_network
11,Cox's Bazar,90222,10,myanmar2017_network
11,Kyaukpyu,171,10,myanmar2017_network
11,Kyauktaw,14959,10,myanmar2017_network
11,Maungdaw,3040,10,myanmar2017_network
11,Myebon,9513,10,myanmar2017_network
11,Paletwa,8595,10,myanmar2017_network
11,Pauktaw,6220,10,myanmar2017_network
11,Ramree,17994,10,myanmar2017_network
11,Rathedaung,17825,10,myanmar2017_network
11,Sittwe,11556,10,myanmar2017_network
12,Buthidaung,8642,10,myanmar2017_network
12,Cox's Bazar,92307,10,myanmar2017_network
12,Kyaukpyu,161,10,myanmar2017_network
12,Kyauktaw,15924,10,myanmar2017_network
12,Maungdaw,3220,10,myanmar2017_network
12,Myebon,9850,10,myanmar2017_network
12,Paletwa,9280,10,myanmar2017_network
12,Pauktaw,6685,10,myanmar2017_network
12,Ramree,20636,10,myanmar2017_network
12,Rathedaung,19039,10,myanmar2017_network
12,Sittwe,12111,10,myanmar2017_network
13,Buthidaung,9452,10,myanmar2017_network
13,Cox's Bazar,94369,10,myanmar2017_network
13,Kyaukpyu,155,10,myanmar2017_network
13,Kyauktaw,16786,10,myanmar2017_network
13,Maungdaw,3562,10,myanmar2017_network
13,Myebon,10168,10,myanmar2017_network
13,Paletwa,10267,10,myanmar2017_network
13,Pauktaw,7237,10,myanmar2017_network
13,Ramree,23372,10,myanmar2017_network
13,Rathedaung,20556,10,myanmar2017_network
13,Sittwe,12680,10,myanmar2017_network
14,Buthidaung,9961,10,myanmar2017_network
14,Cox's Bazar,96586,10,myanmar2017_network
14,Kyaukpyu,148,10,myanmar2017_network
14,Kyauktaw,17637,10,myanmar2017_network
14,Maungdaw,3940,10,myanmar2017_network
14,Myebon,10538,10,myanmar2017_network
14,Paletwa,11445,10,myanmar2017_network
14,Pauktaw,7870,10,myanmar2017_network
14,Ramree,26024,10,myanmar2017_network
14,Rathedaung,22351,10,myanmar2017_network
14,Sittwe,13699,10,myanmar2017_network
